title,url,price,log_price,brand,cpu_family,ram_gb,storage_gb,outlier_flag
"HP EliteBook 840 G11 Core Ultra 7 155U 14"" WUXGA FHD Laptop",https://www.startech.com.bd/hp-elitebook-840-g11-core-ultra-7-laptop,170000,12.043553716032399,HP,Other,16,512,FALSE
"HP OmniBook Ultra Flip x360 14-fh0103TU Core Ultra 7 256V 14"" 3K OLED Touch Laptop",https://www.startech.com.bd/hp-omnibook-ultra-flip-x360-14-fh0103tu-laptop,224000,12.319401330837177,HP,Other,16,1024,FALSE
"HP OmniBook Ultra Flip x360 14-fh0104TU Core Ultra 7 256V 14"" 3K OLED Touch Laptop",https://www.startech.com.bd/hp-omnibook-ultra-flip-x360-14-fh0104tu-laptop,224000,12.319401330837177,HP,Other,16,1024,FALSE
"ASUS TUF Gaming F16 FX608JH Core i5 RTX 5050 8GB Graphics 16"" WUXGA Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f16-fx608jh-laptop,170000,12.043553716032399,ASUS,Intel,16,512,FALSE
"ASUS ROG Strix G16 G614JU Core i5 13th Gen RTX 4050 6GB Graphics 16"" WUXGA Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g16-g614ju-core-i5-laptop,170000,12.043553716032399,ASUS,Intel,16,512,FALSE
"Lenovo Yoga Slim 7 14ILL10 Core Ultra 7 258V 1TB SSD 14"" WUXGA OLED Laptop",https://www.startech.com.bd/lenovo-yoga-slim-7-14ill10-core-ultra-7-laptop,175000,12.072541252905651,Lenovo,Intel,32,1024,FALSE
"ASUS Zenbook 14 OLED UX3405CA Core Ultra 7 14"" WUXGA Touch Laptop",https://www.startech.com.bd/asus-zenbook-14-ux3405ca-core-ultra-7-255h-laptop,174000,12.066810578196666,ASUS,Intel,16,512,FALSE
"Lenovo IdeaPad Pro 5 14IAH10 Core Ultra 9 285H 14"" 2.8K OLED Laptop",https://www.startech.com.bd/lenovo-ideapad-pro-5-14iah10-laptop,180000,12.100712129872347,Lenovo,Intel,32,1024,FALSE
"Lenovo Yoga 7 2-in-1 14ILL10 Core Ultra 7 258V 14"" 2.8K OLED Touch Laptop",https://www.startech.com.bd/lenovo-yoga-7-2-in-1-14ill10-core-ultra-7-laptop,180000,12.100712129872347,Lenovo,Intel,32,1024,FALSE
"Lenovo Yoga Slim 7 14ILL10 Core Ultra 7 258V 14"" WUXGA OLED Laptop",https://www.startech.com.bd/lenovo-yoga-slim-7-14ill10-laptop,185000,12.128111104060462,Lenovo,Intel,32,512,FALSE
"ASUS Zenbook A14 UX3407RA Snapdragon X Elite 14"" OLED Copilot+ PC Laptop",https://www.startech.com.bd/asus-zenbook-a14-ux3407ra-laptop,182000,12.111761966058932,ASUS,Qualcomm,16,1024,FALSE
"ASUS Zenbook A14 UX3407RA Snapdragon X Elite 14"" OLED Copilot+ PC Laptop Iceland Gray",https://www.startech.com.bd/asus-zenbook-a14-ux3407ra-laptop-iceland-gray,182000,12.111761966058932,ASUS,Qualcomm,16,1024,FALSE
"Gigabyte AERO X16 1VH AMD Ryzen AI 7 350 RTX 5060 8GB Graphics 16"" FHD+ WUXGA Gaming Laptop",https://www.startech.com.bd/gigabyte-aero-x16-1vh-gaming-laptop,185000,12.128111104060462,Gigabyte,AMD,16,1024,FALSE
"MSI Katana 15 HX B14WFK Core i7 14th Gen RTX 5060 8GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-katana-15-hx-b14wfk-laptop,185900,12.132964173709535,MSI,Intel,16,512,FALSE
"Lenovo Legion 5 15IRX10 Core i7 14th Gen RTX 5050 8GB Graphics 15.1"" WQXGA Gaming Laptop With RGB Backlit Keyboard",https://www.startech.com.bd/lenovo-legion-5-15irx10-14th-gen-gaming-laptop,190000,12.154779351142624,Lenovo,Intel,4,512,FALSE
"ASUS TUF Gaming A16 FA608UH Ryzen 7 260 16"" FHD+ Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-a16-fa608uh-ryzen-7-260-laptop,187000,12.138863895836725,ASUS,AMD,16,512,FALSE
"ASUS TUF Gaming A16 FA607NUG Ryzen 7 7445HS 16"" FHD+ Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-a16-fa607nug-laptop,142000,11.863582336583399,ASUS,AMD,16,1024,FALSE
"Dell Latitude 7450 Core Ultra 7 155U 14"" FHD+ Laptop",https://www.startech.com.bd/dell-latitude-7450-laptop,188000,12.144197241812087,Dell,Intel,16,512,FALSE
"ASUS TUF Gaming A14 FA401UH Ryzen 7 260 14"" 2.5K WQXGA Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-a14-fa401uh-ryzen-7-260-laptop,192000,12.165250651009918,ASUS,AMD,16,512,FALSE
Microsoft Surface Laptop 7th Edition Snapdragon X Plus 12 Core Copilot+ & AI Optimized Laptop Black,https://www.startech.com.bd/microsoft-surface-laptop-7th-edition-laptop-black,195000,12.180754837545884,Microsoft,Qualcomm,16,512,FALSE
"Lenovo Yoga Pro 7 14IAH10 Core Ultra 9 285H 14.5"" 3K Touch Laptop",https://www.startech.com.bd/lenovo-yoga-pro-7-14iah10-laptop,200000,12.206072645530174,Lenovo,Intel,32,1024,FALSE
"Lenovo Yoga Slim 7 14Q8X9 Snapdragon X Elite 14.5"" 3K OLED Touch Laptop",https://www.startech.com.bd/lenovo-yoga-slim-7-14q8x9-laptop,199000,12.201060103706629,Lenovo,Qualcomm,16,512,FALSE
"ASUS TUF Gaming F16 FA608UM Ryzen 7 260 RTX 5060 8GB Graphics 16"" WUXGA Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f16-fa608um-laptop,202000,12.216022976383341,ASUS,AMD,16,512,FALSE
"ASUS Zenbook S 14 OLED UX5406SA Core Ultra 7 256V 14"" 3K OLED Copilot+ PC Laptop",https://www.startech.com.bd/asus-zenbook-s-14-oled-ux5406sa-core-ultra-7-oled-laptop,214000,12.273731294003989,ASUS,Intel,16,1024,FALSE
"ASUS Zenbook S 14 OLED UX5406SA Core Ultra 7 256V 14"" 3K Copilot+ PC Laptop White",https://www.startech.com.bd/asus-zenbook-s-14-oled-ux5406sa-laptop-white,214000,12.273731294003989,ASUS,Intel,16,1024,FALSE
"Lenovo ThinkPad E14 Gen 6 Core Ultra 5 125H 16GB DDR5 RAM 14"" WUXGA Laptop",https://www.startech.com.bd/lenovo-thinkpad-e14-gen-6-core-ultra-5-125h-laptop,105000,11.56171562913966,Lenovo,Intel,16,512,FALSE
"ASUS TUF Gaming F16 FX608JMR Core i7 14th Gen 16"" FHD+ Gaming Laptop",https://www.startech.com.bd/asus-tuf-gaming-f16-fx608jmr-core-i7-laptop,214000,12.273731294003989,ASUS,Other,16,1024,FALSE
"MSI Katana 15 HX B14WGK Core i7 14th Gen RTX 5070 8GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/msi-katana-15-hx-b14wgk-core-i7-laptop,219900,12.300928176542852,MSI,Intel,16,512,FALSE
MacBook Pro M5 Chip 14-inch,https://www.startech.com.bd/apple-macbook-pro-m5,213000,12.269047444691562,Apple,Apple,16,1024,FALSE
MacBook Pro M3 Pro Chip 14-inch,https://www.startech.com.bd/macbook-pro-m3-pro,199000,12.201060103706629,Apple,Apple,8,512,FALSE
"HP OMEN 16-wf1155TX Core i7 14th Gen RTX 4070 8GB Graphics 16.1"" QHD 240Hz Gaming Laptop",https://www.startech.com.bd/hp-omen-16-wf1155tx-core-i7-14-gen-gaming-laptop,235000,12.367340793126296,HP,Intel,16,512,FALSE
MacBook Pro M4 Pro Chip 14-inch,https://www.startech.com.bd/apple-macbook-pro-m4-pro-14-inch,248000,12.421184025147118,Apple,Apple,4,1024,FALSE
"ASUS ProArt Studiobook 16 OLED H5600QM Ryzen 9 5900HX RTX 3060 6GB Graphics 16"" OLED Laptop",https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qm-ryzen-9-5900hx-laptop,258000,12.460714863903755,ASUS,AMD,32,1024,FALSE
"Lenovo Yoga Slim 9 14ILL10 Core Ultra 7 258V 14"" 4K OLED Touch Laptop",https://www.startech.com.bd/lenovo-yoga-slim-9-14ill10-laptop,266000,12.491251587763836,Lenovo,Intel,32,1024,FALSE
"ASUS ROG Strix G16 G615LP Ultra 9 275HX 16"" FHD+ Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g16-g615lp-core-ultra-9-275hx-laptop,287000,12.567237494741757,ASUS,Intel,16,1024,TRUE
"Lenovo Legion 5 15IRX10 Core i9 14th Gen 32GB RAM RTX 5070 8GB Graphics 15.1"" WQXGA Gaming Laptop",https://www.startech.com.bd/lenovo-legion-5-15irx10-core-i9-32gb-ram-laptop,300000,12.611537753638338,Lenovo,Intel,32,1024,TRUE
"ASUS ProArt Studiobook 16 OLED H5600QR Ryzen 9 5900HX RTX 3070 8GB Graphics 16"" OLED Laptop",https://www.startech.com.bd/asus-proart-studiobook-16-oled-h5600qr-ryzen-9-5900hx-laptop,298000,12.604848765487542,ASUS,AMD,32,1024,TRUE
"Acer ALG AL15G-53 Core i5 13420H RTX 3050 6GB Graphics 15.6"" FHD Gaming Laptop",https://www.startech.com.bd/acer-alg-al15g-53-core-i5-13420h-gaming-laptop,110000,11.608235644774552,Acer,Intel,16,1024,FALSE
"ASUS ROG Strix G16 G615LP Core Ultra 9 275HX 32GB RAM 16"" 2.5K Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g16-g615lp-32gb-ram-laptop,302000,12.618182296357007,ASUS,Intel,32,1024,TRUE
MacBook Pro M4 Pro Chip 16-inch,https://www.startech.com.bd/apple-macbook-pro-m4-pro-16-inch,319000,12.672946381766982,Apple,Apple,4,512,TRUE
"MSI Prestige 13 AI+ Ukiyoe Edition A2VMG Core Ultra 9 288V 13.3"" 2.8K OLED Laptop",https://www.startech.com.bd/msi-prestige-13-ai-plus-ukiyoe-edition-a2vmg-laptop,325000,12.691580461311874,MSI,Intel,32,2048,TRUE
"ASUS ROG Strix G16 G614FR AMD Ryzen 9 9955HX3D RTX 5070 Ti 12GB Graphics 16"" FHD+ Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-g16-g614fr-ryzen-9-laptop,330000,12.706847933442663,ASUS,AMD,32,1024,TRUE
"MSI Vector 16 HX AI A2XWHG Core Ultra 9 275HX RTX 5070 TI 12GB Graphics 16"" QHD+ 240Hz Gaming Laptop",https://www.startech.com.bd/msi-vector-16-hx-ai-a2xwhg-gaming-laptop,349900,12.765402678355779,MSI,Intel,32,1024,TRUE
"Lenovo Yoga Book 9 13IMU9 Core Ultra 7 155U Dual 13.3"" 2.8K AI Integrated Touch Laptop With Windows 11 Pro",https://www.startech.com.bd/lenovo-yoga-book-9-13imu9-core-ultra-7-dual-touch-laptop,366000,12.810388612383504,Lenovo,Intel,16,1024,TRUE
"Lenovo Yoga Book 9 14IAH10 Core Ultra 9 285H Dual 14"" 2.8K WQXGA+ Touch Laptop",https://www.startech.com.bd/lenovo-yoga-book-9-14iah10-laptop,386000,12.863592648446968,Lenovo,Intel,32,1024,TRUE
"Asus ROG Zephyrus G16 GU605CR Core Ultra 9 285H RTX 5070 Ti Graphics 16"" 2.5K QHD+ WQXGA Gaming Laptop",https://www.startech.com.bd/asus-rog-zephyrus-g16-gu605cr-laptop,385000,12.86099861326992,ASUS,Intel,32,1024,TRUE
"Lenovo Legion 9 16IRX9 Core i9 14th Gen RTX 4080 12GB Graphics 16"" 3.2K 165Hz Gaming Laptop",https://www.startech.com.bd/lenovo-legion-9-16irx9-core-i9-gaming-laptop,400000,12.89921982609012,Lenovo,Intel,64,2048,TRUE
"Lenovo Legion Pro 7 16IAX10H Core Ultra 9 275HX RTX 5080 16GB Graphics 16"" WQXGA Gaming Laptop",https://www.startech.com.bd/lenovo-legion-pro-7-16iax10h-gaming-laptop,416000,12.9384405392434,Lenovo,Intel,32,1024,TRUE
MacBook Pro M4 Max Chip 14-inch,https://www.startech.com.bd/apple-macbook-pro-m4-max-14-inch,415000,12.936033799212835,Apple,Apple,16,1024,TRUE
"Gigabyte AORUS MASTER 16 BYH Core Ultra 9 RTX 5080 16GB Graphics 16"" OLED Gaming Laptop",https://www.startech.com.bd/gigabyte-aorus-master-16-byh-laptop,418000,12.943236711506893,Gigabyte,Intel,32,1024,TRUE
"Lenovo Yoga 7 2-in-1 14IML9 Core Ultra 7 14"" OLED Touch Laptop",https://www.startech.com.bd/lenovo-yoga-7-2-in-1-14iml9-core-ultra-7-14-inch-touch-laptop,155000,11.951180395901384,Lenovo,Intel,16,1024,FALSE
"Lenovo Legion 9 16IRX9 Core i9 14th Gen RTX 4090 16GB Graphics 16"" 3.2K 165Hz Gaming Laptop",https://www.startech.com.bd/lenovo-legion-9-16irx9-rtx-4090-16gb-laptop,430000,12.971540487669746,Lenovo,Intel,64,2048,TRUE
"MacBook Pro M4 Max Chip 16-inch (14-core CPU, 32-core GPU)",https://www.startech.com.bd/apple-macbook-pro-m4-max-16-inch,448000,13.012548511397123,Apple,Apple,16,1024,TRUE
"MSI Vector 16 HX AI A2XWIG Core Ultra 9 275HX RTX 5080 16GB Graphics 16"" QHD+ 240Hz Gaming Laptop",https://www.startech.com.bd/msi-vector-16-hx-ai-a2xwig-gaming-laptop,449900,13.016780614829264,MSI,Intel,16,1024,TRUE
"ASUS ROG Strix SCAR 18 G835LW Core Ultra 9 275HX RTX 5080 16GB Graphics 2TB SSD 18"" 2.5K Gaming Laptop",https://www.startech.com.bd/asus-rog-strix-scar-18-g835lw-core-ultra-9-laptop,510000,13.142166004700508,ASUS,Intel,32,2048,TRUE
"MacBook Pro M4 Max Chip 16-inch (16-core CPU, 40-core GPU)",https://www.startech.com.bd/apple-macbook-pro-m4-max-16-inch-48gb,535000,13.190022025878143,Apple,Apple,4,1024,TRUE
"MSI Raider 18 HX AI A2XWIG Core Ultra 9 200HX RTX 5080 16GB Graphics 18"" UHD+ MiniLED 120Hz Gaming Laptop",https://www.startech.com.bd/msi-raider-18-hx-ai-a2xwig-gaming-laptop,629800,13.353157587649061,MSI,Intel,64,4096,TRUE
"ASUS ROG Strix SCAR 18 (2025) G835LX Core Ultra 9 RTX 5090 24GB Graphics 18"" 2.5K 240Hz Laptop",https://www.startech.com.bd/asus-rog-strix-scar-18-2025-g835lx-laptop,649900,13.38457378388244,ASUS,Intel,64,1024,TRUE
"Asus ExpertBook B1 B1403CVA Core 5 120U 14"" FHD Laptop",https://www.startech.com.bd/asus-expertbook-b1-b1403cva-core-5-120u-laptop,92000,11.429543856031177,ASUS,Intel,16,512,FALSE
"ASUS Vivobook 16X K3605VC Core i5 13th Gen 16"" WUXGA Laptop",https://www.startech.com.bd/asus-vivobook-16x-k3605vc-laptop,103000,11.542484267211773,ASUS,Intel,8,512,FALSE
"ASUS Vivobook 16X K3605VC Core i5 13th Gen 16GB RAM 16"" WUXGA Laptop",https://www.startech.com.bd/asus-vivobook-16x-k3605vc-core-i5-16gb-ram-laptop,106500,11.575900264131617,ASUS,Intel,16,512,FALSE
Chuwi GemiBook XPro Intel Celeron N100 14.1 inch Full HD Laptop,https://www.startech.com.bd/chuwi-gemibook-xpro-laptop,34000,10.4341158035983,Chuwi,Other,16,256,FALSE
"HP 14s-dq3139TU Intel Celeron N4500 14"" FHD Laptop",https://www.startech.com.bd/hp-14s-dq3139tu-intel-celeron-n4500-laptop,39500,10.584055950889214,HP,Intel,8,256,FALSE
"ASUS VivoBook S14 S3407CA Core Ultra 7 255H 14"" WUXGA Laptop",https://www.startech.com.bd/asus-vivobook-s14-s3407ca-core-ultra-7-laptop,133500,11.801856756822442,ASUS,Intel,16,1024,FALSE
"Lenovo Yoga 9 2-in-1 14ILL10 Core Ultra 7 258V 14"" 4K OLED Touch Laptop",https://www.startech.com.bd/lenovo-yoga-9-2-in-1-14ill10-laptop,261000,12.47227568630483,Lenovo,Intel,32,1024,FALSE
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop Abyss Blue",https://www.startech.com.bd/lenovo-ideapad-slim-3-15iah8-core-i5-12th-gen-fhd-laptop,65800,11.094375117313408,Lenovo,Intel,8,512,FALSE
"Lenovo Legion 5 15IRX10 Core i9 14th Gen RTX 5070 8GB Graphics 15.1"" WQXGA Gaming Laptop",https://www.startech.com.bd/lenovo-legion-5-15irx10-core-i9-laptop,260000,12.468436909997665,Lenovo,Intel,4,512,FALSE
"Asus Vivobook 15X OLED K3504VA Core i5 13th Gen 16GB RAM 15.6"" 2.8K OLED Laptop",https://www.startech.com.bd/asus-vivobook-15x-oled-k3504va-core-i5-13th-gen-16gb-laptop,99000,11.502875129116727,ASUS,Intel,16,512,FALSE
"Lenovo IdeaPad Slim 3i 15ITL6 Core i7 11th Gen 15.6"" FHD Laptop Abyss Blue",https://www.startech.com.bd/lenovo-ideapad-slim-3i-core-i7-11th-gen-fhd-laptop-abyss-blue,76000,11.238488619268468,Lenovo,Intel,8,512,FALSE
"Lenovo Legion Slim 7i Core i7 12th Gen RTX 3060 6GB Graphics 16"" 2.5K 165Hz Gaming Laptop",https://www.startech.com.bd/lenovo-legion-slim-7i-i7-12th-gen-gaming-laptop,165000,12.013700752882718,Lenovo,Intel,16,512,FALSE
"Lenovo Legion 5 15IRX10 Core i7 14th Gen RTX 5070 8GB Graphics 15.1"" WQXGA Gaming Laptop",https://www.startech.com.bd/lenovo-legion-5-15irx10-rtx-5070-8gb-laptop,234000,12.363076394339839,Lenovo,Intel,4,512,FALSE
"Acer Predator Helios Neo 16S AI PHN16S-71-73WM Core Ultra 7 255HX RTX 5060 8GB GDDR7 Graphics 16"" Gaming Laptop",https://www.startech.com.bd/acer-predator-helios-neo-16s-ai-phn16s-71-73wm-laptop,279900,12.542187675503545,Acer,Intel,16,1024,TRUE
Acer Predator Helios Neo 16S AI PHN16S-71 Core Ultra 7 255HX RTX 5050 8GB GDDR7 Graphics 16 Inch Gaming Laptop,https://www.startech.com.bd/acer-predator-helios-neo-16s-ai-phn16s-71-gaming-laptop,285000,12.560244459250788,Acer,Intel,16,1024,TRUE
Acer Predator Helios Neo 16S AI PHN16S-71 Core Ultra 7 255HX RTX 5070 8GB Graphics 16 Inch OLED Gaming Laptop,https://www.startech.com.bd/acer-predator-helios-neo-16s-ai-phn16s-71-rtx-5070-oled-gaming-laptop,320000,12.676076274775909,Acer,Intel,16,1024,TRUE
Acer Predator Helios Neo 16S AI PHN16S-71 Core Ultra 9 275HX RTX 5070 8GB Graphics 16 Inch OLED Gaming Laptop,https://www.startech.com.bd/acer-predator-helios-neo-16s-core-ultra-9-275hx-gaming-laptop,335000,12.721885810807203,Acer,Intel,16,1024,TRUE
Acer Predator Helios Neo 16S AI PHN16S-71 Core Ultra 9 275HX RTX 5070 8GB Graphics 32GB DDR5 RAM 16 Inch OLED Gaming Laptop,https://www.startech.com.bd/acer-predator-helios-neo-16s-core-ultra-9-32gb-ram-laptop,355000,12.779873068457553,Acer,Intel,32,1024,TRUE
Acer Predator Helios Neo 16 AI-PH16-73 Core Ultra 9 275HX RTX 5090 24GB Graphics 32GB DDR5 RAM 16 Inch OLED Gaming Laptop,https://www.startech.com.bd/acer-predator-helios-neo-16-ai-ph16-73-rtx-5090-gaming-laptop,650000,13.38472764187182,Acer,Intel,32,2048,TRUE
"Asus Vivobook S 16 Flip OLED TP3604VA Core i5 13th Gen 16"" 3.2K OLED Touch Laptop",https://www.startech.com.bd/asus-vivobook-s-16-flip-oled-tp3604va-core-i5-13th-gen-laptop,142000,11.863582336583399,ASUS,Intel,16,512,FALSE
"Acer Aspire Lite AL15-53 Core i5 1334U 15.6"" FHD Laptop",https://www.startech.com.bd/acer-aspire-lite-al15-53-core-i5-1334u-laptop,66500,11.104957226643945,Acer,Intel,8,512,FALSE
"Acer Aspire Lite AL15-53 Core i5 1334U 16GB 15.6"" FHD Laptop",https://www.startech.com.bd/acer-aspire-lite-al15-53-core-i5-16gb-laptop,70000,11.156250521031495,Acer,Intel,16,512,FALSE
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop Arctic Grey",https://www.startech.com.bd/lenovo-ideapad-slim-3-14iah8-core-i5-12th-gen-fhd-laptop,66800,11.109458359524737,Lenovo,Intel,8,512,FALSE
